participant_id,GM_Vol,WM_Vol
CH8559b,668.801977247459,498.221794377095
A00023132,530.006233362253,457.995945218974
NM1014,710.0174,600.938258823529
CH8541b,612.047915978804,472.661074633626
CC1549,776.785274509804,537.694368627451
NM2109,570.105447058824,513.485105882353
NM5946,593.185631205472,463.419585041086
CC0311,674.296305882353,420.678231372549
NM2061,677.146982170985,561.296356324459
A00020984,670.869521293588,660.901732421446
CC0432,706.428658642689,539.584973553881
CH8876b,597.807279279546,466.35930545695
A00019293,615.207847053001,618.903035099824
CC4202,637.079505882353,473.63351372549
gb100352,620.039588733113,560.592175287763
NM6224,536.103250980392,466.162996078431
CC9911,657.830388235294,491.448835294118
NM3215,609.884392156863,536.107956862745
CH7616b,656.166184015666,505.236386950498
NM1083,605.982737254902,441.896694117647
NM7365,627.972003921569,531.726796078431
A00022729,577.320153757873,476.009979415936
CC3615,744.894850980392,572.030674509804
am130237,617.145557689995,509.814371049929
NM2028,598.762109803922,520.349992156863
NM2094,664.882298039216,610.14657254902
sb120301,642.643730791673,586.409210357136
CH8853b,705.384606034904,520.807600750401
CH8508a,643.94651372549,466.659768627451
CC8197,553.146700758833,386.852293661747
CH7353a,536.410098593777,413.073389362285
A00009946,619.96518963067,522.027105198784
CC8267,725.194549019608,556.503207843137
CH7912a,519.47470261383,450.78772283897
NM2078,521.137858823529,435.181321568627
ad120188,756.344305805086,603.143325229642
CH7316a,628.122513994085,544.741657178925
CC9158,750.302113317812,552.859450679995
CC5479,658.141709803922,515.701709803922
A00024535,721.12841101892,579.44617194976
A00038441,561.555913173486,476.789704821717
NM1076,619.103262745098,489.800639215686
jp100096,626.068374599681,551.249738283045
CC9673,693.547321568627,513.156360784314
CH8004a,503.238532503929,391.210855820627
NM4764,537.763792156863,431.157588235294
A00023800,599.889349957625,486.492117451374
CC7295,602.335078431372,421.252976470588
CC2442,679.422094117647,510.648862745098
CC7335,778.260083860149,581.718084549566
CC1197,698.508235294118,488.578376470588
A00014719,626.440753747579,539.798708079515
CC7570,764.104721568627,605.295650980392
CC1570,716.003352941176,594.9278
A00035751,627.958402721391,540.820886648615
CC3803,722.993145098039,618.176611764706
CH8926b,586.730881421631,486.706826263436
NM4405,504.688117647059,500.292509803922
CC2606,598.654309803922,444.911168627451
CC7233,686.613607843137,493.075788235294
CC8962,577.285705899758,418.484034519807
CH8941a,614.012417725881,492.731408025067
nn100220,666.554720329537,512.80512876181
CC6681,573.483223529412,484.24837254902
CC0873,712.721494117647,541.323964705882
NM4443,634.905066666667,579.469874509804
A00036897,694.186046100996,618.112063127718
CC9044,589.135011764706,403.2312
in100587,616.533897284581,544.594995725347
ks100063,593.626485572366,445.802303391401
A00001452,581.904870588235,504.44697254902
CH7877a,678.37100779985,454.660388344019
NM1001,469.536831372549,409.385364705882
NM4522,696.046603921569,556.133949019608
NM2104,612.649349019608,562.455482352941
NM1080,558.34077254902,591.639258823529
CC0717,680.330705882353,465.734094117647
A00028410,618.594756689269,507.018282855658
A00021081,717.083709920137,582.70752533743
CC6167,741.593647058824,625.036274509804
NM2086,566.20888627451,476.368258823529
NM2085,687.440674509804,567.687560784314
A00027787,538.255034936648,482.572878246153
CC2881,752.846752941176,569.834756862745
A00013140,555.948742295184,501.940606567386
CH1840,726.13525934555,607.53114711572
NM6285,605.901231372549,589.085345098039
CH7264b,653.432217120535,559.486417093798
ps100062,514.729110764296,485.086711298285
NM4558,727.279882352941,605.405537254902
A00031186,741.428294092419,606.222132597572
A00018979,488.575127534822,484.970178557998
A00019349,610.451010352535,582.332727161475
NM0909,508.213215686275,366.88611372549
CC8468,613.451478431372,455.921509803922
A00016197,715.302966453761,610.279187532317
CC9744,719.63948627451,599.246352941176
me110290,608.181355534917,567.834579758463
CC3421,666.696878431373,463.355654901961
CC7028,555.160768627451,496.915403921569
et100244,540.798787799929,442.127879778942
A00018129,556.99185067541,490.257478000174
A00027410,685.235475632898,543.493388583584
A00028405,636.077832715744,600.320332663532
mo120479,622.378421724983,513.772520547484
jf130314,548.402229533357,448.659464234236
NM5860,544.142976470588,470.491749019608
CC8913,523.882831372549,401.780882352941
A00009280,682.463610022178,521.729192459952
NM1008,615.016784313725,517.058074509804
A00037665,634.463546326947,542.435454246162
A00031478,575.57120459514,452.235822938129
CH3098,577.451679459503,481.344437445515
CH8593b,768.143506078853,529.620604548957
A00023120,519.951278431373,445.877690196078
CC2038,770.055760784314,567.290109803922
ac120269,728.543414222125,557.3094516872
A00022509,740.212656977203,621.207439280216
CH7272b,583.9372,466.612984313725
ea130289,574.152065385587,465.550525384653
A00012767,632.137144693429,553.867220150285
cq100566,583.363047153857,423.664996241515
NM8365,581.649023529412,473.025670588235
CC9737,555.022156862745,399.873870588235
CC2485,568.309815686275,462.520992156863
mb120254,556.661292849622,425.420294318776
A00024932,606.030184419655,465.088076688618
NM2103,695.612396078431,550.879262745098
A00022653,544.272478122005,461.319156862802
CC9172,655.056349019608,440.294760784314
A00037224,586.804019256806,495.608294960304
A00023330,728.164292331104,617.423858754706
NM2043,695.48262745098,584.021796078431
sb100410,713.845140570216,536.025089657246
jg120135,512.719678171723,456.076436551857
CC4526,673.414074509804,489.093329411765
A00023366,499.865057994781,488.29982281057
NM9000,627.813870588235,571.552631372549
mn100399,622.454062903093,431.625648963077
A00015648,607.046145137796,585.044474690252
CH7202b,682.835828259159,539.116662964632
NM1029,615.521397746154,514.779106635277
ce110502,631.975240364361,551.620881367825
NM2091,642.129529411765,514.500180392157
gb130351,593.509904628686,533.095737829048
lb100540,675.177180516424,543.342716874675
NM2079,558.724968627451,484.074662745098
CH7562b,540.986580633852,454.155718100777
A00000838,720.515937018022,570.834142618154
CC9301,730.117850980392,497.9384
CC7959,709.158160784314,553.945760784314
A00023246,630.212868027292,495.853233537929
CC2985,625.021117647059,470.817023529412
CC5529,676.867082352941,506.318145098039
A00014225,578.293167848739,495.793750024936
NM1074,563.594345098039,494.225482352941
A00020895,557.211740431602,507.600641062085
NM8356,522.32668627451,514.168937254902
NM6450,539.712270588235,435.682788235294
A00038624,512.162167663028,508.973979433737
CC4513,729.671639215686,580.99771372549
NM1050,622.389423529412,577.841474509804
CC6606,532.67682745098,401.825749019608
CH7724b,483.305245071257,368.49775854728
CC6687,657.978098039216,497.372368627451
A00001251,539.743668579367,499.851077440512
NM1082,487.690007843137,474.560321568627
sc120079,491.728908304996,451.556178414667
A00021145,666.513016585534,590.236231271315
A00002405,728.665276168549,651.7796770374
sl130123,610.547792056796,448.579953644277
CH7614b,617.989646191888,513.377316410939
A00015201,629.120584313564,668.638982342878
NM2076,659.88368627451,497.365890196078
CH8665b,657.102763977484,607.096224688711
A00024198,622.30457921519,544.647177391398
cc110116,579.356044714066,443.683107263631
CC0683,563.262294117647,455.99337254902
CC2191,673.603050980392,562.352984313726
A00014590,539.660225090266,497.429939546419
CC0197,600.281639215686,419.712149019608
fg110188,604.863332717902,510.357581257781
mi100054,536.987257577335,558.802173129811
CH8043b,663.645273634378,533.348573221702
CC6968,717.498992156863,565.707403921569
CH8284b,688.820424375469,544.659650619774
CC7648,623.75491372549,453.379717647059
CH7869b,647.986829742161,515.120432009899
CH7539a,723.784549761619,626.879150893459
NM5920,564.973623529412,487.355023529412
NM9055,626.367376470588,485.158439215686
A00020968,629.247457709574,595.558817503762
NM8228,485.212564705882,415.091168627451
NM8247,525.563992156863,495.839447058824
NM2052,508.742752941176,456.709203921569
CH8461a,613.805584605674,502.084111724262
CC7563,661.028439215686,566.500050980392
A00024684,614.160067452157,526.682370406598
A00006754,556.779668633285,470.96699561947
A00024160,728.347002974124,578.209243881563
A00037007,585.997205943237,491.27310175394
A00023750,595.258270318957,571.330225950808
CH8266b,610.751637916678,462.541302443424
CC9878,686.641309803922,469.581658823529
jj120270,735.693054630055,560.080604537066
CC0857,770.728870588235,587.573388235294
NM4869,490.381331253783,443.967166002382
NM1005,501.903870588235,390.475854901961
NM7298,577.290882352941,493.4772
sp110461,487.850350721787,391.095170105842
CC1960,699.227290196078,527.663047058824
CC3125,592.411564705882,445.720952941176
A00022490,615.085716989326,491.839242611314
A00017147,563.604766055597,505.523636908869
ip100526,557.558892869077,459.00175936036
ag110315,681.975439487302,536.340422997414
CC3958,655.545890196078,499.550270588235
or130001,733.447184132333,627.719547330945
CC7234,625.474254901961,469.710466666667
CC7016,701.182388235294,492.002988235294
A00024446,594.219686411625,480.74830859442
A00023158,769.212945098039,643.354796078431
CC6287,691.468003921569,469.116968627451
A00014607,627.100408694009,566.136640909144
sc110197,620.304524817287,514.688591939888
A00023730,656.876883194118,562.176553661083
CC7493,608.228850980392,523.067066666667
NM1088,594.563512744902,466.623251054667
ph120201,662.555597061174,530.861008968916
CC1709,722.458749019608,578.147843137255
A00031597,560.509452086044,468.912127543995
ct100180,601.049265968568,463.193488470821
A00019888,578.205989213223,533.083289624409
ib130013,551.468973222724,449.076462906715
NM2088,545.871874509804,464.243992156863
CC9492,488.968552941176,359.70802745098
CH7172a,719.867962859913,554.615995508108
ye110322,683.376002654913,480.137168445908
CC5892,678.867368627451,556.543670588235
NM1086,499.308556862745,390.437274509804
NM1087,483.934454901961,475.723058823529
CC6476,625.353407843137,467.537556862745
NM7655,602.184529411765,500.766266666667
A00001181,578.604786326395,479.29590731577
A00014839,546.173659676276,394.456679918821
A00037318,698.75025223741,669.07792452896
kb120176,494.287115811424,371.851492373389
A00037619,557.873977426081,518.248512384741
A00023848,701.636023872473,631.602464235475
rc100441,502.817754035536,426.867424154063
CH8930a,633.579031664886,534.586273549874
CC9555,775.881301960784,589.987349019608
hb140282,588.698771975388,544.772699650767
A00026907,593.102149709554,472.296961405957
NM2014,658.707321568627,548.603
NM7595,592.729482352941,544.774231372549
NM9107,702.336296400283,562.221732813555
CH8033a,639.901044770498,532.427759955469
A00029486,475.242954941627,476.549409784404
A00018403,759.213476818191,654.804947628274
NM2029,622.649631372549,512.672635294118
CC7583,659.179341176471,522.475564705882
CC7436,656.363478431373,479.317196078431
CH7718b,597.030392182244,534.77593334264
CH7692a,589.06820420453,432.580202846703
CH3183,643.722890383855,508.925143656765
CC6182,628.631890435574,570.647705014596
lb100374,581.010362789139,461.688744516638
CC7774,553.296376470588,383.526811764706
A00024228,478.992457402157,445.884126335565
A00037034,646.710142031924,563.821743330726
NM2057,470.345443137255,460.323011764706
CC3493,533.648564705882,365.082239215686
yp120253,645.396806537618,527.153831033594
NM2001,642.964917647059,489.245450980392
CH7668a,603.865198168474,514.309073332413
NM1081,556.047474509804,500.055933333333
NM1015,643.116423529412,519.967270588235
A00028409,616.863072249439,596.647084859334
ja110213,629.405903445927,514.759311157107
NM2063,665.200295657531,657.095017064045
pn110404,570.532875503222,448.979922280397
CH8860b,742.074305406414,530.500781369078
A00024820,626.174516482062,528.915289136749
CH8001a,621.334081183921,478.25487026552
NM2107,635.737121568627,519.953356862745
A00020414,603.748630516447,491.03791914707
NM2064,567.671376470588,509.174482352941
A00035003,733.25799476817,595.914376377009
CH8914b,548.2031006263,462.075686442614
gg120175,589.410217481004,537.083639091954
pb090397,648.357997974349,542.79265215687
A00000456,527.668299968247,506.936154332179
CC9628,780.90348627451,569.81011372549
CC5041,562.497929411765,421.652623529412
A00013816,690.218887624007,540.63924183916
NM2084,591.978882352941,457.545639215686
sb100083,566.557656593532,490.807483579142
A00003150,535.248522318371,447.160618795694
jm100300,575.575284239964,459.35838799554
CC6437,680.907603921569,545.005494117647
NM1020,545.893745098039,400.955454901961
ak100028,583.943269127217,369.648744482509
NM2031,682.831941176471,587.630631372549
A00000368,593.280577871705,451.985234498912
A00022915,599.296154252131,525.025230577033
CC7911,635.418043137255,468.53828627451
ig100256,547.869005600231,425.696864520848
A00021591,693.222273625803,610.499251895896
jl100038,643.160549626404,468.465352898811
A00033214,680.086195783226,635.445252188653
CC7019,712.202292031414,494.363942773586
NM1022,643.092952941176,538.438917647059
CC5989,765.02277254902,626.468317647059
A00021058,642.250885759602,576.780835954958
CH8519a,599.125861199037,442.128921714637
ec100525,598.842588273681,462.03795785754
CC5884,605.289054901961,468.910905882353
CC0600,760.897466666667,606.308290196078
NM2072,514.516760784314,443.052192156863
NM1041,586.462654901961,605.010505882353
CH7852a,629.700329782611,593.272141137607
CC7960,655.549039215686,547.821192156863
sf100462,528.854530286142,481.564649261162
A00014636,510.003476156997,533.311464646793
A00020602,618.615287252811,567.429693095944
CH7831a,595.647276497536,491.304756193685
A00012995,618.177247443322,542.668185998815
NM6683,594.425380392157,455.570960784314
CH8639a,600.882709168423,504.084933744378
sj100040,722.557649778662,573.958305773544
CH7875b,584.181460173971,488.803617293173
CC7411,735.769551304978,561.67077543141
NM1007,551.896031372549,474.8558
A00017294,518.926274067831,460.018909497062
NM4153,558.6634,439.130717647059
kk100232,654.176954963217,475.098452258266
CH8402b,591.449237432641,433.966127035762
CC9940,697.799270588235,526.70217254902
NM4194,674.818701960784,568.899580392157
CC7872,617.63011372549,485.512050980392
CH8201a,674.502272495641,509.191308524406
CC6183,650.230109803922,530.424301960784
A00037649,587.650210972601,523.095148700905
CH7957,666.937282636204,568.244012974539
A00022810,568.391565476282,461.5440716851
mm110492,583.69541108263,473.916495762059
NM2007,609.849752941176,556.229709803922
mw130109,578.929378430309,515.518682153958
CC2762,841.325058823529,555.695819607843
CH8698b,529.866965733278,406.354946992179
A00010684,618.945318823589,549.99033917414
nv110179,635.143874550686,570.316813929911
A00022400,640.492576602377,538.103892654222
NM4756,428.563674509804,413.505537254902
CH7259b,607.967244653608,488.485086864772
jg100411,692.855315409391,590.624108487707
NM1019,510.926537254902,452.368278431373
CC4896,633.145215686274,584.351705882353
CC7805,640.315952941176,503.624525490196
A00036844,633.634895742322,550.193050228621
am110212,555.663605769174,462.361284531215
A00011725,620.465255208171,573.951858419016
CC4882,772.534717647059,512.513960784314
ns110166,524.197716851875,403.908340127026
CC5065,648.961454901961,486.8144
A00037495,586.708946456909,559.534396102918
A00022773,601.834669830332,560.073796077502
A00018716,729.109007627882,604.892154098814
ab100404,580.513343954837,472.491939652751
cm100208,696.878986084837,632.238114487705
CC8165,674.31622745098,513.479658823529
CC5721,639.611019607843,521.425317647059
A00037854,737.454877169428,566.808423499043
A00015518,607.12606637436,656.153809232023
A00031764,504.166603545201,434.494705686053
NM2111,573.276392156863,487.801101960784
mb130153,758.124278392685,642.367259805288
ef100097,575.842329735948,539.5215109095
va110289,589.417007285073,461.798571969999
A00000300,527.901519270636,494.116292970632
NM1035,483.412584313725,375.679749019608
A00028805,664.283868448254,540.923828621403
CC8312,584.171681277946,405.391343794055
